counterparty_id,company_id
14542128,7575
14542129,7575
14542132,7575
14542154,6681
14542194,1669100
14542357,506762
14542409,506762
14542416,506762
14542444,506762
14542529,16975
14542624,58852
14542655,6822
14542665,507729
14542687,11092
14542753,19502
14542753,26586
14542792,6822
14542855,508845
14542859,19932
14542870,1002
14542870,22950
14542870,45373
14542870,540472
14542913,19229
14542913,30127
14542949,17295
14542957,330
14543009,6173
14543010,6173
14543106,6744
14543112,506762
14543195,506762
14543225,506762
14543226,506762
14543233,506762
14543274,506762
14543358,506762
14543410,506762
14543411,512773
14543536,506762
14543539,506762
14543648,506762
14543649,506762
14543687,506762
14543762,506762
14543779,506762
14543965,506762
14543966,506762
14543969,506762
14543970,506762
14543973,506762
14543974,506762
14544000,506762
14544002,506762
14544102,506762
14544103,506762
14544105,506762
14544106,506762
14544107,506762
14544109,506762
14544188,506762
14544189,506762
14544204,506762
14544213,506762
14544231,637115
14544232,218066
14544246,1753
14544341,506762
14544342,233779
14544496,8255
14544502,506762
14544527,39977
14544563,6173
14544629,506762
14544691,1683265
14544731,506762
14544906,1574
14544918,1141
14545115,8350
14545333,7442
14545336,506762
14545426,1669100
14545504,1669100
14545541,39977
14545542,39977
14545563,506762
14545564,506762
14545565,506762
14545605,7575
14545614,1126
14545616,7575
14545617,7575
14545617,349871
14545644,7575
14545697,508053
14545704,26584
14545712,1669100
14545717,26584
14545768,349644
14545783,512026
14545809,943
14545813,508053
14545815,1599
14545834,1141
14545834,292165
14545915,3082
14545929,1692994
14546133,13703
14546157,992
14546160,527269
14546364,274911
14547625,278060
14547708,8876
14548563,508967
14549095,7186
14549095,38998
14549171,194112
14549286,22950
14549396,13645
14549396,496800
14549473,194112
14549485,6822
14549515,508799
14549618,1200
14549770,507769
14549788,17295
14549844,825
14549846,17295
14549847,17295
14549849,17295
14549850,17295
14549893,2580
14549943,194112
14550008,8876
14550295,26484
14550394,507707
14550573,38854
14550738,194112
14550738,376635
14550754,724943
14550785,17295
14550812,8876
14550828,41498
14550836,17295
14550839,6194
14550902,512410
14551031,351450
14551071,7575
14551123,17295
14551153,11808
14551168,531333
14551182,295912
14551185,42005
14551351,18928
14551351,67820
14551487,27484
14551497,179653
14551525,17777
14551525,39844
14551610,1836
14551706,1701805
14551794,14233
14551935,14053
14551935,40815
14551965,17295
14551967,6822
14552181,419520
14552182,511963
14552311,42174
14552411,15041
14552421,13428
14552425,495982
14552590,1703012
14552670,12373
14552670,41306
14552682,23869
14552818,533855
14552850,26617
14552857,1502
14552957,417026
14552971,20256
14553012,13757
14553012,707733
14553018,511019
14553089,4461
14553089,20720
14553156,11808
14553220,632688
14553258,41498
14553307,412574
14553380,17295
14560600,527941
14560600,1724902
14560683,10969
14560694,22950
14560694,152318
14560883,65999
14560924,19818
14561118,531559
14561133,2593646
14561163,1067
14561265,509839
14561456,38844
14561543,1709851
14561654,507636
14561861,4505
14561870,5680
14561949,8412
14562037,1668725
14562037,2592529
14562181,38844
14562223,7575
14562277,508053
14562304,19309
14562317,515783
14562438,40570
14562473,59787
14562475,63415
14562729,319984
14562793,509839
14562830,507699
14562842,1689185
14563001,1574
14563409,13891
14563409,281315
14563468,38824
14563477,1652962
14563597,1002
14563677,13645
14563747,25427
14563747,497488
14563968,4222
14563968,402346
14563970,13891
14564132,39647
14564419,18315
14564500,194112
14564502,21639
14564623,942
14564717,41918
14564717,65999
14564760,2593434
14565080,12063
14565182,2591785
14565292,22950
14565293,22950
14565298,7747
14565298,2587242
14565521,26586
14565521,498113
14565856,508967
14565899,340838
14565975,532691
14566021,1232
14566078,25136
14566108,5699
14566109,38409
14566119,1101
14566122,1670502
14566123,511700
14566126,300481
14566133,1873
14566136,41498
14566153,14746
14566191,1037
14566193,38247
14566193,76231
14566204,42222
14566212,943
14566219,9444
14566219,260050
14566236,4108
14566240,18932
14566253,1061
14566267,14998
14566277,11095
14566277,41306
14566302,7255
14566307,14768
14566309,4794
14566323,185725
14566323,1722089
14566329,13979
14566397,39340
14566407,41305
14566407,67820
14566407,1712692
14566422,511700
14566440,995
14566440,1061
14566440,502182
14566447,26484
14566448,1075
14566457,511387
14566461,531133
14566500,3697
14566505,32185
14566509,1906
14566511,1061
14566514,22923
14566576,1141
14566579,514839
14566600,508053
14566604,1681068
14566629,507179
14566639,6729
14566657,992
14566669,8074
14566679,517199
14566690,36922
14566717,396446
14566733,1656289
14566739,6729
14566796,507729
14566804,1669100
14566839,38844
14566855,2587415
14566861,512399
14566879,508022
14566899,507179
14566933,19825
14566950,36948
14566969,942
14566989,507949
14567033,507949
14567059,6783
14567070,506950
14567170,506674
14567235,22454
14567250,38844
14567311,512992
14567324,9087
14567364,8542
14567441,6783
14567441,1713290
14567446,508053
14567512,9087
14567549,6729
14567600,7747
14567627,275845
14569406,41306
14569406,472301
14569429,7906
14569429,73329
14569436,533572
14569449,22950
14569544,11874
14569747,226900
14569884,1658236
14569938,1692355
14569958,276381
14570020,1674764
14570288,363815
14570319,6681
14570356,1430
14570450,14032
14570531,48375
14570591,6761
14570706,497229
14571122,267745
14571179,282232
14571223,289298
14571452,2593249
14571453,2593250
14571454,2593251
14571455,2593253
14571457,2593254
14571458,2593255
14571633,1694750
14571679,2591344
14571730,395774
14574305,344263
14574466,2587775
14574503,40332
14574564,6461
14574644,14260
14574786,507949
14574818,507949
14574965,507949
14575307,30578
14575506,509839
14576158,1039
14576621,8511
14578172,9444
14578731,29778
14578732,26463
14578733,29778
14578741,29778
14578742,29778
14578742,148865
14625033,2592915
14657020,6744
14657256,36962
14657475,2587855
14659463,1651740
14663374,1719735
14665951,38854
14666072,4222
14666193,6173
14666782,38854
14667012,1722123
14667737,507684
14667928,1699
14669471,1713842
14670197,531281
14671360,508801
14675672,4224
14675947,507798
14679016,38854
14679413,38854
14679421,21844
14679421,2590015
14680733,8255
14681362,1707543
14684795,2573710
14686376,14249
14688635,1710091
14690457,1699
14691989,1715038
14692297,511599
14698924,1699
14699407,38854
14699928,26530
14700593,1708287
14700974,512026
14702833,507719
14703545,38854
14703545,1722814
14706273,1740
14708656,1708529
14710683,1715038
14712427,39977
14712723,336399
14713814,514839
14713944,42811
14715440,531487
14717799,38854
14719075,17295
14721077,1719735
14721228,1721928
14723448,531487
14725389,363070
14727587,38854
14729471,38854
14731483,8074
14731613,1647108
14732736,1721526
14732742,507829
14733076,1699
14734396,4492
14735254,1699
14735254,535193
14736541,38854
14737057,326917
14738090,57003
14738276,16852
14742332,38854
14743789,1723043
14745484,516035
14746516,1430
14747323,38854
14747876,1723426
14747899,4222
14748697,38854
14749339,38854
14751265,6681
14751842,6761
14751853,507684
14753599,506968
14756817,1708305
14756918,402761
14760375,1599
14760673,38854
14761073,27446
14761904,530734
14762279,14249
14763583,433322
14763770,1708287
14763848,210360
14764032,531631
14764435,1699
14765384,1708543
14766741,507684
14768218,1647108
14769969,22950
14770143,533815
14770738,11982
14771694,1699
14772003,42811
14775248,8255
14777538,533815
14779617,1707462
14781417,8255
14782416,12063
14784189,1720370
14784276,1699
14784276,252992
14785523,512513
14785836,1723033
14786442,1722123
14786926,236103
14788808,632458
14789758,38854
14790820,506674
14791731,4222
14791731,281155
14792820,3697
14794165,8255
14794186,38854
14796072,506762
14796192,38854
14798950,1707444
14799418,2577272
14799998,38854
14802573,1707817
14802574,260507
14803582,4222
14803718,1707444
14805757,38854
14806591,1574
14807345,507707
14809752,38854
14809824,1710084
14810595,511700
14811235,38854
14813904,14249
14814351,2485960
14815310,2576902
14818490,1693555
14819033,39977
14819427,22950
14819799,6761
14821220,507486
14822041,38854
14823593,1650268
14823802,1699
14824452,529311
14826544,18124
14827543,3697
14827558,507699
14828294,1699
14828706,2588427
14830669,21844
14830669,2590015
14831311,2592304
14834013,282555
14834272,38817
14836192,38854
14836840,394757
14838103,38854
14838792,4222
14839465,38854
14841671,507699
14842218,38854
14843046,3386
14843544,1699
14844283,38854
14846245,1717173
14847005,632873
14847449,7575
14847741,38854
14852566,38854
14853091,38854
14855168,38854
14857663,38854
14857902,22454
14858103,2594116
14859085,1068
14860095,506674
14861612,1700386
14863884,291243
14866301,1712072
14868611,7414
14868803,535025
14868833,509970
14869200,182984
14872067,653145
14874703,1709241
14876032,1699
14877357,6761
14877904,4222
14878108,8255
14878411,27446
14881359,507707
14883121,1721658
14884180,1699
14884180,264615
14886054,42811
14887830,6761
14888312,509970
14890931,6716
14891902,13703
14892790,38854
14896065,511900
14896232,8255
14896379,1722611
14896647,533815
14897261,508880
14897679,8255
14897679,1717111
14898067,512390
14898770,653145
14899249,1722827
14901602,541335
14904703,632780
14908597,7414
14909567,38854
14910098,1709238
14910684,22950
14910891,38854
14910914,14249
14913464,9085
14913842,38854
14913958,3386
14914807,1723024
14915049,38854
14917547,1724902
14921426,6461
14921524,511711
14922583,1637146
14923148,1710088
14924709,38854
14927116,1574
14927984,14249
14929991,6761
14935151,514340
14941416,8255
14942638,14249
14943159,1699
14945534,1699
14947492,38854
14948555,1698150
14950786,1704069
14951191,507699
14952406,1574
14955208,38854
14957685,511711
14960233,509035
14961403,509970
14964700,507707
14964911,507699
14966964,38844
14967480,194112
14968132,1711473
14968353,1699
14968455,1699
14969294,533815
14971878,38854
14971969,507699
14972430,8165
14972786,38854
14975372,1699
14976164,38844
14978561,27446
14980630,26586
14982134,5643
14983154,58768
14983979,531634
14984919,6761
14985288,1740
14985601,1699
14985918,14695
14987959,14249
14988511,1721658
14989619,1699
14990861,6761
14998110,507636
14998111,6761
14998463,1699
14998532,14249
15000422,42811
15003150,38844
15004423,38854
15007114,27446
15007114,263665
15010963,1574
15010977,38854
15011516,1699
15012421,1699
15014013,22950
15014546,1699
15018019,41498
15020173,507707
15022500,391496
15024049,38854
15028031,38854
15030508,38854
15032274,508090
15034308,221074
15035184,506709
15035504,12063
15037864,1650268
15039726,5680
15040386,507179
15040656,6744
15043865,27484
15045067,38854
15047199,1709780
15051876,1699
15057925,253030
15059730,7414
15060219,41498
15060219,501931
15060997,250271
15064906,38854
15066416,16531
15072381,632873
15073314,511711
15073525,516458
15076728,400985
15077557,3386
15077671,1707462
15077841,14050
15078092,1699
15078697,6761
15082670,1699
15083021,38854
15083407,3386
15085194,1724902
15086278,1716771
15087210,1627617
15088657,1721658
15088969,507179
15090496,1699
15092665,507736
15094664,507684
15094792,8805
15097561,511711
15097561,1722803
15098321,384379
15098427,2588411
15099063,1719735
15099857,4222
15100070,18124
15103167,38854
15106701,3386
15107398,38854
15108194,14249
15108695,3386
15110416,12063
15111225,38854
15113261,6761
15113931,1627617
15114295,3386
15114681,511599
15114956,1430
15118000,38854
15118843,38854
15119023,1699
15121229,38854
15121349,5674
15121902,7594
15123364,1709238
15124568,3386
15124967,1699
15125405,6761
15127818,1712200
15127844,277136
15131412,1699
15131909,6744
15132783,512305
15133653,508022
15135089,1717558
15135312,38854
15137160,3386
15138164,508967
15140368,41498
15144863,8255
15147105,1707585
15148572,1724902
15152604,1724902
15152762,182984
15154424,507707
15154661,38854
15155293,6461
15156527,507719
15158026,3386
15158969,2585101
15159265,509174
15160541,2588427
15161822,507707
15163942,7575
15163943,7575
15165789,26530
15167282,507699
15169370,1699
15169974,3386
15172832,6761
15173130,326374
15173130,2576460
15178757,1717478
15178989,26530
15179577,1717952
15181077,3386
15181554,14249
15182328,34898
15182816,260507
15182816,406381
15184826,531631
15187152,1637146
15188353,506674
15189078,402761
15189195,1717880
15190996,38854
15194953,2575391
15198430,31537
15198938,7442
15201528,11982
15202154,262228
15202937,6461
15203315,1699
15203396,1722898
15206894,1699
15207211,22950
15207996,1699
15208711,291486
15208954,1700444
15209874,38854
15210360,507699
15210774,8074
15212750,633684
15213566,12063
15213868,814
15215764,2485960
15220154,506782
15224970,531631
15225201,533815
15228089,10969
15228225,511900
15230911,507769
15232767,1699
15232767,1711451
15233739,8255
15236290,38854
15238031,510849
15238741,262971
15242107,8074
15245342,38854
15246656,14249
15248179,6461
15248938,2583993
15248975,1711934
15249781,1699
15251080,632780
15251158,1712729
15251214,38854
15252136,38854
15255439,331856
15255555,6176
15255952,1715721
15258964,507486
15261940,17295
15264113,38854
15264113,1724917
15264472,1713842
15264674,1740
15266513,531559
15268310,8255
15270512,369153
15272630,6761
15273178,319682
15273313,1126
15275857,1721658
15276283,22950
15278288,511711
15281275,1650268
15282748,18124
15285124,38854
15289822,38854
15290176,38854
15291129,21844
15291129,2590015
15291736,1724092
15292763,297333
15294470,1707543
15294540,13757
15296172,38854
15297789,15166
15299367,4222
15299444,1721658
15299444,1721659
15300677,8255
15302764,1699
15308303,38854
15309085,1713714
15309478,1699
15310257,6761
15310887,1708305
15311373,7575
15318116,1710176
15320617,38854
15321210,6739
15321836,1725896
15323012,632780
15323717,6761
15323950,392904
15327817,17295
15327840,27484
15328122,1708543
15328929,35991
15332140,1699
15335348,38854
15335858,1713428
15338686,26584
15339144,358899
15340988,1574
15341834,336399
15342203,38854
15344794,507239
15344814,22950
15346859,1711934
15347086,38854
15347228,1627617
15347359,38854
15349009,308482
15349798,11982
15350044,14249
15350772,509970
15352298,296205
15356156,38854
15356605,38854
15358152,533815
15358605,507699
15359056,1699
15360442,507699
15366844,1713428
15367349,2485960
15369139,508880
15370136,1574
15371727,436562
15371958,406393
15372893,11982
15372893,1697231
15372933,1699
15373983,38854
15374051,6761
15374064,22454
15375229,512390
15376850,6761
15377416,38854
15378691,7234
15379020,8876
15382072,509970
15383017,358899
15384975,260507
15389786,511963
15394197,1711473
15399683,1699
15400004,1723043
15400161,507124
15400867,221074
15402540,1724902
15403648,510849
15404157,1718223
15405161,511963
15405400,38854
15405706,507684
15408693,531631
15409331,11994
15409331,169956
15410097,509672
15412700,1723426
15414550,38854
15414642,1101
15416952,1709820
15418070,38854
15418346,22950
15418989,14249
15419604,11982
15419604,269248
15421189,22950
15422598,632780
15422820,1574
15423686,14249
15427124,38854
15427244,506950
15427663,1724902
15429355,1722217
15432097,12063
15432586,292152
15433390,511711
15434037,6681
15434445,38854
15436686,8255
15439672,1699
15441155,1721744
15442266,1711473
15443053,38854
15444882,1663959
15445665,38854
15446945,38854
15448294,34898
15448805,1724902
15449252,536327
15453878,507124
15454278,942
15455320,38854
15456256,5396
15457300,38844
15457535,1699
15458043,507699
15459596,1637146
15460335,26530
15460800,38854
15460989,26530
15463470,13891
15463853,1701965
15464508,38854
15464594,1699
15465758,38854
15466025,6761
15466643,1699
15467235,38854
15467979,8255
15469141,14249
15469230,1740
15469786,38854
15473340,6761
15473722,1637146
15476409,17295
15477718,1725338
15481157,6461
15483245,511711
15483264,388407
15485281,1707462
15485652,228854
15488480,1715038
15490063,1067
15491276,1699
15491732,38854
15497093,1715038
15497272,1032
15498239,38854
15499468,1718223
15501485,535278
15503580,38854
15503703,221074
15504156,38854
15505304,7414
15505322,507699
15506158,1699
15506938,6744
15509514,1698663
15509688,22950
15510739,14249
15511565,12063
15515255,3084
15515298,509035
15516406,260099
15517909,1067
15518528,1650268
15520807,1430
15521161,38854
15522671,507628
15529134,514839
15531233,1686719
15532289,1723043
15533145,14249
15534637,4224
15535416,507699
15537005,38854
15540538,633684
15540932,1721808
15541043,1713467
15543751,317270
15544979,1722217
15548472,361976
15551439,1722123
15552203,22950
15553799,1709780
15555872,514839
15560982,1711934
15561983,1722006
15562376,1710173
15562380,38854
15562560,507179
15562819,1710173
15563239,18124
15563666,38854
15564159,18124
15564666,27446
15565224,526142
15566384,38854
15568095,38854
15568180,511963
15568883,507179
15569031,1721658
15570079,1721906
15571252,6461
15572550,1711473
15573733,38854
15574052,280066
15575790,38854
15577803,28336
15578242,1574
15578273,6729
15579249,1650740
15581138,2588411
15581328,8412
15582522,1699
15582778,521723
15584528,1722616
15586941,38854
15587935,221074
15590370,1699
15591853,30382
15594527,38854
15594749,511711
15594773,1714
15596337,507699
15596416,1718730
15599634,38854
15601977,1708318
15602397,1699
15602726,7575
15605760,1709456
15605951,38854
15608242,7695
15608796,32919
15608796,509367
15611316,6761
15613715,526142
15614495,507707
15618142,8412
15619524,300753
15620152,1704069
15621410,406393
15621834,14249
15622582,20509
15623146,1724092
15627321,512026
15630055,6761
15630288,501584
15631116,507707
15634577,26484
15639484,1721526
15639958,38854
15640304,5678
15642307,17946
15642406,361976
15643390,534706
15644537,1716771
15645041,531414
15646652,1699
15646691,507736
15646929,1699
15650073,1740
15650502,2485960
15652838,1699
15653276,1719735
15653601,1715038
15655387,38854
15655406,506686
15655818,6461
15656258,38854
15656298,19039
15657684,512390
15658224,1721658
15661342,1721658
15662933,1650268
15664908,22454
15665887,6729
15669519,633684
15672281,7572
15672684,1713040
15677617,292152
15679320,508880
15680354,38854
15681208,22950
15681648,6716
15684984,3386
15685727,38854
15685843,6461
15686576,7575
15687750,632780
15687965,9444
15688192,514839
15689460,14249
15691149,6729
15691251,38854
15691457,38817
15691848,653145
15692315,507684
15693888,14249
15694184,511599
15694202,332031
15694859,38854
15695032,1713467
15695473,507949
15696488,38817
15696992,18124
15697179,7575
15698104,362163
15698626,506762
15701833,508967
15702520,391885
15702534,1699
15704237,1699
15705756,273179
15706980,1699
15708009,7534
15708202,274300
15708588,8255
15708982,1720380
15710300,7802
15710300,151386
15710824,1708521
15714642,531631
15714923,297602
15715768,1709238
15720434,7575
15726132,6729
15727022,507699
15728823,38817
15729494,1724314
15733268,1722217
15735042,1722522
15736133,635679
15736176,38854
15738433,507736
15741389,1068
15741572,5673
15742707,531487
15743743,2576902
15744589,403374
15744816,506762
15747011,6461
15748947,1699
15750288,2485960
15752807,5396
15754758,1599
15755222,181862
15757099,22950
15763398,16531
15763401,1724902
15765571,1722567
15767111,38817
15767788,14249
15768220,1707444
15769460,219521
15769540,38854
15770784,38854
15773210,9085
15774240,1699
15778944,38854
15781184,326374
15781184,2576460
15781434,7414
15782229,507806
15784225,533815
15784406,1699
15785070,507699
15786393,16531
15787678,14249
15788347,508880
15789274,38854
15792325,38854
15793361,17664
15794175,38854
15794413,38854
15794966,38854
15794989,5256
15796554,38854
15798303,26584
15800279,1699
15800279,303205
15801722,11982
15801909,1712254
15804469,4224
15805633,1637146
15805743,38817
15807540,378856
15808295,5680
15810046,361976
15810133,27446
15811807,7572
15812125,1723102
15812259,38854
15812431,514340
15816015,14249
15817530,507699
15818904,38854
15819251,361976
15821132,1636181
15823540,1740
15824431,1711473
15824768,527941
15825452,38824
15825730,38854
15827723,638622
15830499,38854
15831881,7572
15832263,1648731
15834345,6461
15836003,1637146
15837382,27493
15837731,1699
15837731,264682
15838303,511963
15839304,507699
15839839,10969
15840997,38854
15843038,1724902
15845726,38854
15845864,38854
15846345,527603
15847526,1699
15849563,38844
15850730,1724902
15851712,38854
15853515,1723013
15854524,29778
15855212,1716388
15857319,508880
15858591,38854
15858782,511387
15859111,1723033
15859671,4492
15859971,533815
15860210,1717471
15860281,507600
15861116,14249
15862237,507719
15862516,1719449
15862636,22950
15865110,507684
15867666,14249
15871446,1707543
15872956,1699
15874167,11982
15875872,37665
15876842,1713416
15878554,1724092
15878568,1708287
15878858,13703
15881074,38854
15881153,1721658
15881880,14249
15883693,1718223
15886957,399338
15889043,38854
15889601,42811
15889777,507636
15890094,38824
15890646,507636
15891234,1714
15891928,38854
15892241,3386
15893454,287562
15893986,507699
15896724,1714227
15898530,992
15898648,27380
15899909,1647108
15899948,3386
15901673,38854
15902260,38854
15902332,1723043
15903271,22454
15903489,1715709
15903608,38854
15906039,11984
15906465,1720380
15907020,38854
15907619,1708543
15907865,38854
15908093,1694131
15909625,7575
15910812,14249
15913556,38854
15914061,533815
15914199,38854
15917792,380829
15921876,507707
15922350,2587775
15923325,1718519
15924115,507719
15924752,36962
15925938,38854
15926679,38854
15927070,1717880
15927122,8350
15927714,7575
15928452,1721658
15928511,12063
15929619,511711
15931629,358899
15936930,296205
15939190,1699
15942787,8255
15943691,5012
15943977,6172
15946643,366907
15946824,495982
15949145,1225
15949363,38854
15949368,8255
15950476,1032
15951199,507719
15953274,1699
15954777,26586
15955597,497777
15958804,507791
15963847,1713040
15967535,509970
15968484,1719735
15970387,22950
15971025,5991
15972276,232282
15973369,1723017
15974690,1708543
15975849,1708309
15976979,7572
15977155,17816
15977427,1699
15979037,38854
15979444,1721658
15980860,1699
15981283,2588427
15988935,1714313
15989141,1715038
15989580,14249
15989945,1599
15990486,7575
15991840,8165
15992277,1707444
15992613,1699
15995692,1699
15996165,1699
15996204,10816
15997632,6822
16000177,38854
16001835,1699
16002325,1682888
16003277,1723542
16004030,38854
16006311,8255
16006923,12063
16007475,1637146
16008595,1719735
16011243,512390
16013494,308292
16013770,1722123
16014474,1708543
16015895,38854
16022585,512390
16022934,336970
16028230,22454
16028407,531631
16028835,1707489
16029100,511496
16029282,6761
16029727,328559
16029884,3386
16030665,27241
16031732,22950
16033812,38854
16033861,38854
16033891,510618
16035362,507719
16037330,26530
16038838,38854
16040563,5334
16043985,1724902
16044269,7414
16045862,20256
16047340,38854
16047759,1721658
16050502,526142
16054083,36172
16055893,1718223
16057025,38854
16058517,38854
16059095,1699
16061066,1700924
16061090,511496
16062781,250255
16070578,18124
16071102,6729
16071158,230162
16072897,1704069
16074778,507699
16074838,38817
16077294,232282
16078129,1699
16080306,1725338
16084077,1699
16084756,377401
16086342,797
16086653,38854
16086896,432027
16087910,508880
16088094,510849
16088241,406393
16089304,38854
16090277,1718519
16091518,508053
16093318,6194
16094633,1637146
16099277,1713826
16100034,1699
16100845,7639
16103923,1068
16103925,1714198
16104565,1718730
16106778,1715168
16107088,1719231
16107114,18124
16108136,38854
16109173,232282
16109909,8074
16111754,20509
16112522,1707528
16114494,1141
16114616,38854
16115060,506950
16115616,8876
16117501,507179
16121470,14249
16124894,273969
16126920,1717496
16129124,1710944
16129644,1709780
16133079,1655833
16133699,38854
16134032,26584
16134420,1699297
16134812,528145
16135047,14249
16135562,38854
16136004,511900
16136537,636285
16136546,1574
16138450,263013
16140926,383496
16142584,22950
16145218,511711
16145276,12063
16145356,1699
16145995,506762
16146390,1719536
16147054,361976
16150451,38817
16151420,22950
16152598,5457
16153651,833
16155655,38854
16156231,1720757
16156741,8255
16157232,507707
16158879,38854
16159397,1068
16162566,38854
16163395,6716
16165331,8255
16166502,2590340
16167056,6459
16168826,241391
16168975,514340
16169648,3386
16170905,1722756
16170982,1699
16170982,1710946
16171843,26530
16172278,632780
16174041,1650268
16174277,38824
16180942,6761
16181183,336707
16181803,1711473
16188004,22950
16188004,534712
16189477,27446
16189933,21567
16189933,511383
16190846,392008
16190938,1722123
16191730,6761
16194273,8255
16195922,38854
16197448,1721658
16199017,22950
16199516,1699
16199516,303184
16201280,296205
16202416,38854
16206833,26484
16207081,507829
16211131,7534
16213581,37665
16213871,38844
16215118,531487
16215272,1699
16215504,1068
16215734,38854
16216159,38854
16216404,1719718
16217067,326337
16220747,38854
16221030,38854
16221117,1721744
16221631,3386
16222108,1067
16224216,22950
16224216,535515
16227880,1699
16228510,322136
16229785,6461
16231737,38854
16233411,92251
16234822,6400
16236839,14249
16237108,38854
16237329,232282
16237958,507699
16239988,1724429
16240495,403164
16242979,14249
16242984,507699
16243065,28336
16244226,3386
16245945,1699
16246316,507707
16250318,172431
16251886,38817
16252477,233474
16252809,512390
16254973,440681
16256026,37966
16259360,11982
16260543,6761
16261080,1101
16261080,1630164
16261669,38854
16264811,38854
16266077,38854
16267095,38854
16272031,38854
16272303,251747
16273806,38854
16274017,6461
16276429,221074
16276665,386206
16277371,42811
16278259,1700386
16279790,336399
16280088,1699
16281772,7414
16282301,507949
16282654,14249
16283029,351249
16283837,15854
16286117,38854
16286805,1574
16286830,6461
16289155,38854
16290059,1637146
16290570,533815
16290875,7414
16292025,533815
16293335,507179
16296998,1709780
16300018,38854
16306245,38854
16306888,153405
16309378,38854
16310655,13511
16311013,38854
16311806,814
16314236,7575
16315490,6744
16315599,291243
16315762,262942
16317919,14249
16318926,511700
16319464,1710173
16320674,1725338
16324269,1068
16324603,26584
16325490,12063
16325492,7234
16327568,1067
16328221,274744
16328854,38854
16329727,527941
16331723,277136
16332477,1699
16334057,29778
16335632,38854
16336154,797
16336694,507707
16337846,38854
16338026,7234
16338371,1699
16341457,1724092
16343592,1713428
16346648,633684
16348452,2575435
16348749,511387
16350303,1704069
16350455,1721658
16350623,1707543
16350815,38854
16351124,533815
16352437,1721604
16355207,22950
16355445,6459
16355832,1699
16358490,7575
16359306,11982
16362406,1682888
16364686,2575435
16365051,1719735
16365084,6461
16365948,13248
16368047,1713467
16373954,1068
16374361,1708521
16376689,633684
16378097,4222
16378574,38854
16378948,38844
16379351,3386
16379541,1699
16381691,317270
16384004,1708237
16384638,22950
16385515,1707543
16385596,5386
16388166,383940
16389852,26484
16390831,6739
16391822,38854
16396018,38817
16396687,21844
16396687,2590015
16399659,3386
16401613,1551
16403172,4492
16403172,6875
16404697,6172
16406241,814
16407736,3386
16409664,4222
16409918,1715168
16409939,1627617
16411322,18124
16416540,9087
16418195,8255
16418967,507699
16419890,22950
16421926,38854
16422821,14249
16424342,38854
16424369,6716
16427642,347245
16428783,507699
16428950,507486
16429702,38854
16430184,21844
16430184,2590015
16430562,1699
16431295,1649629
16432208,11982
16433055,1709297
16435230,507699
16436071,38854
16438640,362142
16438640,533815
16439972,1722191
16441576,510849
16442787,1699
16444530,1574
16445151,14249
16445779,633684
16446572,1724902
16448190,1715311
16449551,17295
16450873,1650268
16450873,1709414
16458383,1721658
16459096,38854
16461544,8255
16461649,1724902
16465709,7414
16467700,38854
16467918,506674
16470473,42811
16470983,511963
16472097,1707462
16473927,14249
16474931,6729
16475156,233473
16476603,533815
16479741,507719
16482044,1708318
16483832,9135
16484388,511590
16484608,7414
16484951,5200
16485125,4222
16485214,1708287
16485484,1713040
16488153,16531
16488163,1534
16488172,6759
16488172,61599
16488175,942
16488178,1657553
16490056,1659855
16549768,8138
16549822,15177
16549822,1696491
16550271,1724902
16550295,1638955
16550374,4377
16550376,502117
16550412,511963
16550422,1067
16550422,1574
16550434,471984
16550492,2587775
16550512,295912
16550532,8074
16550621,218066
16551038,1638955
16551196,510849
16551473,507628
16551630,506762
16551654,8297
16551763,4222
16551773,1700444
16551925,507719
16551945,13645
16552165,531634
16552174,506762
16552193,1724902
16553860,13703
16554193,22950
16554193,232794
16554316,10969
16554331,343914
16554562,507600
16554847,1141
16555017,507736
16555208,22950
16555263,1574
16555551,26484
16555992,541065
16555992,2589991
16555997,26484
16556123,6789
16556158,40010
16556171,9090
16556214,13891
16556223,1721658
16556245,714699
16556252,10653
16556252,61626
16556268,1699
16556288,20907
16556293,3790
16556293,20256
16556310,14050
16556359,1699
16556359,463308
16556424,4461
16556424,504489
16556430,22950
16556444,41165
16556555,3529
16556555,8876
16556562,411935
16556565,511599
16556604,536215
16556634,1574
16556676,14249
16556676,27431
16556707,4073
16556707,286146
16556779,41306
16556792,637041
16556803,47131
16556831,506686
16556850,22950
16556850,260634
16556924,73288
16556956,26586
16557007,529906
16557220,12724
16557244,499655
16557244,512390
16557258,536503
16557268,1067
16557278,4551
16557320,521711
16557347,11980
16557365,541065
16557365,2589991
16557421,1699
16557421,535409
16557450,14050
16557510,42454
16557533,371264
16557636,4663
16557721,7594
16557767,16824
16558005,38854
16558007,472312
16558023,535181
16558039,15924
16558058,26583
16558132,20256
16558310,18123
16558312,26586
16558312,378361
16558392,1699
16558429,8876
16558431,18220
16558431,280039
16558479,4189
16558488,36688
16558508,13757
16558517,41498
16558546,1707894
16558603,3529
16558603,8876
16558676,506686
16558689,26586
16558750,150883
16558789,39177
16558789,147725
16558816,39712
16558855,1699
16558876,9825
16558964,4189
16558964,250429
16559108,41498
16559135,419344
16559262,26586
16559262,41977
16559275,536215
16559290,506301
16559303,39412
16559386,507707
16559420,1721655
16559522,264620
16559522,305888
16559647,18220
16559647,504304
16559714,26584
